O	   9.09200	    b	  13.86129	   0.00001	  99.91580	  -3.00010    d	  16.64895	   0.00001	  41.91062	   2.99997    h	  12.81000	   0.00040	   0.00000	  -3.14578
O	   9.59200	    b	  13.90273	   0.00001	 106.85728	  -3.00010    d	  16.63212	   0.00000	  50.23056	   2.99997    h	  15.22439	   0.00040	   7.01367	  -3.14300
O	  10.09200	    b	  13.92946	   0.00001	 113.79723	  -3.00010    d	  16.64378	   0.00000	  58.55030	   2.99997    h	  17.99660	   0.00039	  15.41439	  -3.15178
O	  10.59200	    b	  13.90334	   0.00001	 120.73766	  -3.00010    d	  16.64108	   0.00000	  66.87041	   2.99997    h	  20.15313	   0.00039	  24.98007	  -3.14799
O	  11.09200	    b	  13.84566	   0.00001	 127.67894	  -3.00010    d	  16.63351	   0.00000	  75.18951	   2.99997    h	  20.72553	   0.00039	  35.29592	  -3.14380
O	  11.59200	    b	  13.82856	   0.00001	 134.62059	  -3.00010    d	  16.64844	   0.00000	  83.50888	   2.99997    h	  20.72653	   0.00039	  45.65665	  -3.13951
O	  12.09200	    b	  13.86133	   0.00001	 141.56139	  -3.00010    d	  16.63126	   0.00000	  91.82788	   2.99997    h	  20.72653	   0.00039	  56.01736	  -3.13522
O	  12.59200	    b	  13.90595	   0.00001	 148.50291	  -3.00010    d	  16.64538	   0.00000	 100.14688	   2.99997    h	  20.72653	   0.00039	  66.37807	  -3.13093
O	  13.09200	    b	  13.91973	   0.00001	 155.44279	  -3.00010    d	  16.63931	   0.00000	 108.46629	   2.99997    h	  20.72653	   0.00039	  76.73883	  -3.12663
O	  13.59200	    b	  13.93139	   0.00001	 162.38213	  -3.00010    d	  16.63508	   0.00000	 116.78520	   2.99997    h	  20.72653	   0.00039	  87.09953	  -3.12234
O	  14.09200	    b	  13.86753	   0.00001	 169.32329	  -3.00010    d	  16.64768	   0.00000	 125.10460	   2.99997    h	  20.72653	   0.00039	  97.46030	  -3.11805
O	  14.59200	    b	  13.84488	   0.00001	 176.26347	  -3.00010    d	  16.63073	   0.00000	 133.42345	   2.99997    h	  20.72653	   0.00039	 107.82097	  -3.11376
O	  15.09200	    b	  13.82741	   0.00001	 183.20488	  -3.00010    d	  16.64680	   0.00000	 141.74236	   2.99997    h	  21.60693	   0.00039	 118.39519	  -3.10947
O	  15.59200	    b	  13.85497	   0.00001	 190.14653	  -3.00010    d	  16.63753	   0.00000	 150.06175	   2.99997    h	  22.76872	   0.00039	 129.45934	  -3.10518
O	  16.10200	    b	  13.86409	   0.00001	 197.22569	  -3.00010    d	  16.64181	   0.00000	 158.54704	   2.99997    h	  24.01772	   0.00039	 141.43217	  -3.10037
O	  16.60800	    b	  13.91081	   0.00001	 204.25078	  -3.00010    d	  16.65291	   0.00000	 166.96794	   2.99997    h	  24.55701	   0.00039	 153.73161	  -3.09554
O	  17.11400	    b	  13.93495	   0.00001	 211.27562	  -3.00010    d	  16.64006	   0.00000	 175.38921	   2.99997    h	  25.06716	   0.00039	 166.28777	  -3.09072
O	  17.62000	    b	  13.90529	   0.00001	 218.29942	  -3.00010    d	  16.62643	   0.00000	 183.81047	   2.99997    h	  25.46928	   0.11076	 179.09239	  -2.97910
O	  18.12600	    b	  13.84096	   0.00001	 225.32365	  -3.00010    d	  16.63242	   0.00000	 192.23204	   2.99997    h	  25.92762	   0.18455	 192.09740	  -1.99328
O	  18.63200	    b	  13.83171	   0.00001	 232.34978	  -3.00010    h	  26.47231	   0.18288	 205.23430	  -0.05311    d	  16.64935	   0.00000	 200.65385	   2.99997
O	  19.13800	    b	  13.89540	   0.00001	 239.37633	  -3.00010    h	  26.92071	   0.07810	 218.59019	   2.05688    d	  16.65934	   0.00000	 209.07640	   2.99997
O	  19.64400	    b	  13.95032	   0.00001	 246.39970	  -3.00010    h	  27.20461	  -0.06891	 232.28441	   3.33748    d	  16.65520	   0.00000	 217.49876	   2.99997
O	  20.15000	    b	  13.90679	   0.00001	 253.42241	  -3.00010    h	  27.80710	  -0.06664	 246.25206	   3.28688    d	  16.64833	   0.00000	 225.92119	   2.99997
O	  20.65600	    b	  13.95589	   0.00001	 260.45464	  -3.00010    h	  28.28971	  -0.08328	 260.43285	   2.61692    d	  16.63708	   0.00000	 234.34337	   2.99997
O	  21.16200	    h	  28.75737	  -0.14470	 274.81161	   1.32463    b	  13.88464	   0.00001	 267.47937	  -3.00010    d	  16.63075	   0.00000	 242.76604	   2.99997
O	  21.66800	    h	  29.25790	  -0.13418	 289.37576	  -0.51608    b	  13.86352	   0.00001	 274.50925	  -3.00010    d	  16.62668	   0.00000	 251.18864	   2.99997
O	  22.17400	    h	  29.69317	  -0.03835	 304.19760	  -2.28944    b	  13.92547	   0.00001	 281.53543	  -3.00010    d	  16.62448	   0.00000	 259.61137	   2.99997
O	  22.68000	    h	  30.13668	   0.04756	 319.33133	  -3.15615    b	  13.89248	   0.00001	 288.56125	  -3.00010    d	  16.62374	   0.00000	 268.03427	   2.99997
O	  23.18600	    h	  30.51638	   0.11848	 334.65359	  -2.97296    b	  13.83539	   0.00001	 295.58890	  -3.00010    d	  16.62534	   0.00000	 276.45718	   2.99997
O	  23.69200	    h	  31.05914	   0.06961	 349.98514	  -2.71427    b	  13.82170	   0.00001	 302.61588	  -3.00010    d	  16.63130	   0.00000	 284.88010	   2.99997
O	  24.19800	    h	  31.63717	   0.09063	 365.64392	  -2.80385    b	  13.90273	   0.00001	 309.64243	  -3.00010    d	  16.64026	   0.00000	 293.30301	   2.99997
O	  24.70400	    h	  31.67372	   0.09595	 381.48083	  -3.15148    b	  13.95087	   0.00001	 316.67300	  -3.00010    d	  16.65617	   0.00000	 301.72592	   2.99997
O	  25.21000	    h	  31.04514	   0.19496	 397.17947	  -3.24957    b	  13.86680	   0.00001	 323.70206	  -3.00010    d	  16.66156	   0.00000	 310.14865	   2.99997
O	  25.71600	    h	  31.24549	   0.11940	 412.77689	  -2.80795    b	  13.83221	   0.00001	 330.72696	  -3.00010    d	  16.66770	   0.00000	 318.57144	   2.99997
O	  26.22200	    h	  30.99921	   0.15474	 428.34109	  -2.35636    b	  13.95456	  -0.00869	 337.61758	  -3.10693    d	  16.64855	   0.00000	 326.99429	   2.99997
O	  26.72800	    h	  31.01222	   0.08178	 443.76926	  -1.84858    b	  13.92094	   0.00598	 344.50284	  -3.24084    d	  16.61907	  -0.01540	 335.51117	   2.94880
O	  27.23400	    h	  28.12059	   0.31982	 458.86224	  -2.35425    b	  13.82121	   0.01368	 351.38333	  -3.29836    d	  16.66430	  -0.00195	 344.09885	   2.81909
O	  27.74000	    h	  27.86473	   0.21194	 473.15826	  -3.01974    b	  13.90492	   0.01603	 358.26141	  -3.30786    d	  16.64697	   0.00495	 352.68100	   2.77331
O	  28.24600	    h	  27.27698	   0.16642	 486.85239	  -3.83680    b	  13.95701	   0.01593	 365.14374	  -3.30321    d	  16.62007	   0.00621	 361.26215	   2.76657
