O	   6.05600	    b	  13.89226	  -0.00005	  65.78548	  -2.99979    d	  16.63221	   0.00013	  16.17480	   2.99966    h	   7.12093	   0.00678	   0.00000	  -3.07339
O	   6.56200	    b	  13.92821	   0.00001	  72.80954	  -3.00010    d	  16.64698	   0.00103	  24.66384	   2.99120    h	   8.61237	   0.00678	   3.98438	  -3.04642
O	   7.06800	    b	  13.91541	   0.00001	  79.83265	  -3.00010    d	  16.65215	   0.00041	  33.08395	   2.99742    h	  10.11802	   0.00678	   8.72485	  -3.01428
O	   7.57400	    b	  13.86835	   0.00001	  86.85561	  -3.00010    d	  16.64071	   0.00008	  41.50403	   2.99958    h	  11.60457	  -0.01335	  14.22168	  -3.02188
O	   8.09200	    b	  13.84768	   0.00001	  94.04576	  -3.00010    d	  16.63189	   0.00001	  50.12339	   2.99997    h	  13.10511	  -0.00693	  20.69376	  -3.09541
O	   8.59200	    b	  13.83402	   0.00001	 100.98810	  -3.00010    d	  16.64938	   0.00000	  58.44339	   2.99997    h	  14.53644	  -0.00438	  27.59989	  -3.14480
O	   9.09200	    b	  13.86129	   0.00001	 107.92874	  -3.00010    d	  16.63320	   0.00000	  66.76335	   2.99997    h	  16.51567	   0.00498	  35.36888	  -3.16553
O	   9.59200	    b	  13.90273	   0.00001	 114.87022	  -3.00010    d	  16.64199	   0.00000	  75.08303	   2.99997    h	  17.62512	   0.00519	  43.92577	  -3.13682
O	  10.09200	    b	  13.92946	   0.00001	 121.81017	  -3.00010    d	  16.64282	   0.00000	  83.40277	   2.99997    h	  18.60302	   0.00506	  52.98560	  -3.09250
O	  10.59200	    b	  13.90334	   0.00001	 128.75060	  -3.00010    d	  16.63219	   0.00000	  91.72153	   2.99997    h	  19.58285	   0.00505	  62.53338	  -3.04447
O	  11.09200	    b	  13.84566	   0.00001	 135.69188	  -3.00010    d	  16.64886	   0.00000	 100.04083	   2.99997    h	  20.56455	   0.00505	  72.57217	  -2.99383
O	  11.59200	    b	  13.82856	   0.00001	 142.63353	  -3.00010    d	  16.63215	   0.00000	 108.35983	   2.99997    h	  21.53600	   0.00504	  83.09808	  -2.94073
O	  12.09200	    b	  13.86133	   0.00001	 149.57433	  -3.00010    d	  16.64372	   0.00000	 116.67863	   2.99997    h	  22.66203	   0.00504	  94.12193	  -2.88511
O	  12.59200	    b	  13.90595	   0.00001	 156.51585	  -3.00010    d	  16.64116	   0.00000	 124.99815	   2.99997    h	  23.89930	   0.00504	 105.80246	  -2.82619
O	  13.09200	    b	  13.91973	   0.00001	 163.45573	  -3.00010    d	  16.63342	   0.00000	 133.31706	   2.99997    h	  24.42993	  -0.02720	 117.89311	  -2.81001
O	  13.59200	    b	  13.93139	   0.00001	 170.39507	  -3.00010    d	  16.64847	   0.00000	 141.63646	   2.99997    h	  24.93314	  -0.01564	 130.23216	  -3.00092
O	  14.09200	    b	  13.86753	   0.00001	 177.33623	  -3.00010    d	  16.63130	   0.00000	 149.95543	   2.99997    h	  25.43762	   0.01772	 142.82329	  -3.13206
O	  14.59200	    b	  13.84488	   0.00001	 184.27641	  -3.00010    d	  16.64530	   0.00000	 158.27434	   2.99997    h	  25.69677	   0.16436	 155.65800	  -2.94338
