O	  11.09200	    b	  13.85849	   0.00001	 138.61455	  -3.00010    d	  16.64869	   0.00000	 102.96454	   2.99997    h	  13.77656	  -0.03790	   0.00000	  -1.99859
O	  11.59200	    b	  13.83313	   0.00001	 145.55504	  -3.00010    d	  16.63163	   0.00000	 111.28360	   2.99997    h	  16.36950	  -0.00970	   7.49463	  -2.20897
O	  12.09200	    b	  13.86063	   0.00001	 152.49803	  -3.00010    d	  16.64465	   0.00000	 119.60234	   2.99997    h	  18.90547	   0.00524	  16.34082	  -2.27896
O	  12.59200	    b	  13.90991	   0.00001	 159.43871	  -3.00010    d	  16.64017	   0.00000	 127.92168	   2.99997    h	  20.70997	  -0.00166	  26.36531	  -2.27067
O	  13.09200	    b	  13.92144	   0.00001	 166.37810	  -3.00010    d	  16.63428	   0.00000	 136.24046	   2.99997    h	  20.72663	  -0.01166	  36.72830	  -2.31344
O	  13.59200	    b	  13.90549	   0.00001	 173.31798	  -3.00010    d	  16.64809	   0.00000	 144.55974	   2.99997    h	  20.72655	  -0.01114	  47.08901	  -2.41594
O	  14.09200	    b	  13.86899	   0.00001	 180.25798	  -3.00010    d	  16.63095	   0.00000	 152.87859	   2.99997    h	  20.87534	  -0.01105	  57.45531	  -2.52867
O	  14.59200	    b	  13.84689	   0.00001	 187.19792	  -3.00010    d	  16.64611	   0.00000	 161.19743	   2.99997    h	  21.81126	  -0.01103	  68.12240	  -2.64617
O	  15.09200	    b	  13.82800	   0.00001	 194.13878	  -3.00010    d	  16.63842	   0.00000	 169.51683	   2.99997    h	  23.09126	  -0.01103	  79.30843	  -2.76955
O	  15.59200	    b	  13.82721	   0.00001	 201.07793	  -3.00010    d	  16.63685	   0.00000	 177.83574	   2.99997    h	  24.13603	  -0.00113	  91.15450	  -2.89719
O	  16.10200	    b	  13.85164	   0.00001	 208.15923	  -3.00010    d	  16.64254	   0.00000	 186.32237	   2.99997    h	  24.64953	  -0.00872	 103.59436	  -2.92858
O	  16.60800	    b	  13.88794	   0.00001	 215.18413	  -3.00010    d	  16.62688	   0.00000	 194.74345	   2.99997    h	  25.15045	  -0.00228	 116.19463	  -2.99523
O	  17.11400	    b	  13.90741	   0.00001	 222.20885	  -3.00010    d	  16.63132	   0.00000	 203.16502	   2.99997    h	  25.65168	  -0.00227	 129.05125	  -3.04753
O	  17.62000	    b	  13.94849	   0.00001	 229.23265	  -3.00010    d	  16.64833	   0.00000	 211.58690	   2.99997    h	  26.15700	  -0.00255	 142.16216	  -3.08394
O	  18.12600	    b	  13.87749	   0.00001	 236.25743	  -3.00010    d	  16.66157	   0.00000	 220.00932	   2.99997    h	  26.65786	   0.00067	 155.52647	  -3.10459
O	  18.63200	    b	  13.84525	   0.00001	 243.28197	  -3.00010    d	  16.65751	   0.00000	 228.43169	   2.99997    h	  27.16831	   0.00030	 169.14415	  -3.10560
O	  19.13800	    b	  13.85334	   0.00001	 250.30772	  -3.00010    d	  16.65249	   0.00000	 236.85429	   2.99997    h	  27.66573	   0.00023	 183.01628	  -3.10296
O	  19.64400	    b	  13.90406	   0.00001	 257.33134	  -3.00010    d	  16.64476	   0.00000	 245.27684	   2.99997    h	  28.16994	   0.00023	 197.14238	  -3.09979
O	  20.15000	    b	  13.90764	   0.00001	 264.35503	  -3.00010    d	  16.63324	   0.00000	 253.69926	   2.99997    h	  28.67966	   0.00023	 211.52586	  -3.09641
O	  20.65600	    b	  13.90804	   0.00001	 271.38683	  -3.00010    d	  16.63044	   0.00000	 262.12187	   2.99997    h	  27.94128	   0.00023	 225.87852	  -3.09303
O	  21.16200	    b	  13.90583	   0.00001	 278.41089	  -3.00010    d	  16.62847	   0.00000	 270.54466	   2.99997    h	  27.04852	   0.00023	 239.79088	  -3.08984
O	  21.66800	    b	  13.95175	   0.00001	 285.44302	  -3.00010    d	  16.62813	   0.00000	 278.96750	   2.99997    h	  26.13987	   0.00023	 253.24699	  -3.08695
O	  22.17400	    b	  13.85929	   0.00001	 292.47342	  -3.00010    d	  16.63039	   0.00000	 287.39047	   2.99997    h	  25.22648	   0.00023	 266.24217	  -3.08405
