I	   5.55000	    d	  20.73131	  -0.00574	  12.67139	  -2.96766    h	  20.76892	  -0.02705	   0.00000	  -2.26899
O	   6.05600	    d	  20.75813	  -0.00117	  23.17194	  -2.99571    h	  20.74411	  -0.02716	  10.56217	  -2.56599
O	   6.56200	    d	  20.74261	  -0.00031	  33.67181	  -3.00049    h	  20.74410	   0.00911	  21.05494	  -2.68299
O	   7.06800	    d	  20.75804	  -0.00017	  44.17151	  -3.00128    h	  20.74410	  -0.00119	  31.54771	  -2.61723
O	   7.57400	    d	  20.74262	  -0.00015	  54.67139	  -3.00129    h	  20.74410	  -0.00119	  42.04047	  -2.62973
O	   8.09200	    d	  20.74834	  -0.00008	  65.42035	  -3.00129    h	  20.74410	  -0.00119	  52.78209	  -2.64258
O	   8.59200	    d	  20.74826	   0.00007	  75.79630	  -3.00048    h	  20.74410	  -0.00119	  63.15089	  -2.65498
O	   9.09200	    d	  20.74847	   0.00001	  86.17232	  -3.00011    h	  20.74410	  -0.00119	  73.52682	  -2.66737
O	   9.59200	    d	  20.74829	   0.00001	  96.54826	  -3.00011    h	  20.74410	  -0.00119	  83.90283	  -2.67977
O	  10.09200	    d	  20.74847	   0.00001	 106.92424	  -3.00011    h	  20.74410	  -0.00119	  94.27879	  -2.69217
O	  10.59200	    d	  20.74829	   0.00001	 117.30022	  -3.00011    h	  20.74410	  -0.00119	 104.65477	  -2.70457
O	  11.09200	    d	  20.74847	   0.00001	 127.67619	  -3.00011    h	  20.74410	  -0.00119	 115.03075	  -2.71696
O	  11.59200	    d	  20.74829	   0.00001	 138.05217	  -3.00011    h	  20.74410	  -0.00119	 125.40672	  -2.72936
O	  12.09200	    d	  20.74847	   0.00001	 148.42815	  -3.00011    h	  21.08705	  -0.00152	 135.86455	  -2.74198
O	  12.59200	    d	  20.74809	   0.00001	 158.80412	  -3.00011    h	  21.34186	  -0.00385	 146.30284	  -2.77483
O	  13.09200	    d	  20.74876	   0.00001	 169.18010	  -3.00011    h	  22.02589	  -0.00495	 157.14915	  -2.82142
O	  13.59200	    d	  20.74409	  -0.00005	 179.55608	  -3.00011    h	  24.40506	  -0.00660	 169.11748	  -2.88314
